鄉鎮市區,交易標的,土地區段位置／建物區段門牌,土地移轉總面積(平方公尺),使用分區或編定,非都市土地使用分區,非都市土地使用地,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,單價(元／平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),備註
北區,建物,經國路二段511～540號,0,,,,10404,建物1車位1,七層,13,住宅大樓,見其他登記事項,鋼筋混凝土造,9512,4房,2廳,2衛,有隔間,有管理組織,27000,495,坡道平面,0,0,無
東區,建物,民族路1～30號,0,,,,10403,建物1,一層,5,店面,住商用,鋼筋混凝土造,6808,,,,無隔間,無管理組織,270000,6721,,0,0,前三年每月租金27萬，後二年每月租金29萬
東區,建物,學府路331～360號,0,,,,10404,建物1,一層,2,透天厝,住商用,加強磚造,6102,,,,無隔間,無管理組織,20000,963,,0,0,無
東區,建物,東區埔頂二路121～150號,0,,,,10403,建物1車位2,十一層,15,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10011,4房,2廳,2衛,有隔間,有管理組織,35000,464,坡道平面,62.92,0,無
東區,地+建,中華路一段284巷1弄1～30號,61.11,,鄉村區,乙建61.11,10403,土地1建物1,見其他登記事項,3,透天厝,住家用,加強磚造,,4房,2廳,3衛,有隔間,無管理組織,15000,343,,0,0,"整棟租賃,更正自C1OA10404100023"
東區,建物,中華路一段301～330號,0,,,,10404,建物1車位1,十三層,14,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10309,3房,2廳,2衛,有隔間,有管理組織,28409,615,坡道平面,0,0,無
東區,建物,中華路一段241～270號,0,,鄉村區,,10404,建物1車位2,四層,6,工廠,見其他登記事項,鋼筋混凝土造,9302,,,,無隔間,無管理組織,66000,299,坡道平面|坡道機械,0,0,更正自C1OA10404230025
北區,建物,天府路一段511～540號,0,,,,10404,建物1車位1,八層,14,住宅大樓,見其他登記事項,鋼筋混凝土造,9705,3房,2廳,2衛,有隔間,有管理組織,15000,571,坡道平面,0,0,租金含管理費及平面車位
北區,建物,中山路151～180號,0,,,,10404,建物1,三層,9,華廈,住家用,鋼筋混凝土造,,3房,2廳,2衛,有隔間,有管理組織,12000,457,,0,0,租金含管理費
東區,建物,振興路48巷15弄1～30號,0,,,,10404,建物1,二層,5,套房,見其他登記事項,鋼筋混凝土造,9604,1房,,1衛,有隔間,有管理組織,8500,1254,,0,0,租金含管理費.第四台.網路
香山區,建物,延平路二段811巷1～30號,0,,特定農業區,,10404,建物1,見其他登記事項,3,透天厝,住工用,鋼筋混凝土造,8112,5房,2廳,3衛,有隔間,無管理組織,18000,278,,0,0,無
北區,建物,中山路151～180號,0,,,,10404,建物1,三層,9,華廈,住家用,鋼筋混凝土造,,3房,2廳,2衛,有隔間,有管理組織,12500,415,,0,0,租金含管理費
東區,建物,新香街356巷2弄61～90號,0,,山坡地保育區,,10404,建物1,見其他登記事項,3,透天厝,住家用,鋼筋混凝土造,8407,4房,2廳,2衛,有隔間,有管理組織,15000,300,,0,0,無
香山區,建物,中華路四段691～720號,0,,,,10404,建物1,五層,6,套房,見其他登記事項,鋼筋混凝土造,9606,1房,,1衛,有隔間,有管理組織,6000,1088,,0,0,"租金含管理費及第四台,網路"
北區,建物,竹光路78巷弄61～90號,0,,,,10404,建物1,四層,6,華廈,住家用,鋼筋混凝土造,8205,3房,2廳,2衛,有隔間,無管理組織,10500,483,,0,0,無
東區,建物,明湖路1050巷421～450號,0,,山坡地保育區,,10404,建物1車位1,七層,10,華廈,住家用,鋼筋混凝土造,8708,2房,2廳,1衛,有隔間,有管理組織,11000,563,坡道平面,0,0,租金含管理費及平面車位
香山區,建物,牛埔路413巷1弄1～30號,0,,,,10404,建物1,見其他登記事項,4,透天厝,見使用執照,鋼筋混凝土造,7708,6房,2廳,3衛,有隔間,無管理組織,11000,237,,0,0,無
東區,建物,慈濟路241～270號,0,,,,10403,建物1車位2,十八層,21,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10108,4房,2廳,2衛,有隔間,有管理組織,40000,549,坡道平面,0,0,無
東區,建物,志平路91～120號,0,,山坡地保育區,,10404,建物1,十四層,14,住宅大樓,住家用，見其他登記事項,見其他登記事項,9607,2房,2廳,2衛,有隔間,有管理組織,26000,692,,0,0,無
東區,建物,關新路1～30號,0,,,,10404,建物1,十層,13,住宅大樓,見其他登記事項,鋼筋混凝土造,9709,1房,1廳,1衛,有隔間,有管理組織,14600,1448,,0,0,無
東區,建物,金山街61～90號,0,,,,10404,建物1車位1,四層,5,透天厝,共同使用部份,鋼筋混凝土造,9911,2房,1廳,1衛,有隔間,無管理組織,27000,1485,NULL,0,0,以上金額含10%所得稅及2%二代健保
東區,地+建+車,東區關新東路91～120號,20.19,住20.19,,,10404,土地1建物1車位1,六層,9,華廈,共同使用部份,鋼筋混凝土造,10303,2房,2廳,2衛,有隔間,有管理組織,27000,940,坡道機械,8.23,0,以上金額含10%所得及2%二代健保
北區,建物,經國路二段61～90號,0,,,,10404,建物1,五層,5,公寓,住家用,鋼筋混凝土造,,3房,2廳,2衛,有隔間,有管理組織,12000,413,,0,0,無
東區,建物,勝利路228巷1～30號,0,,,,10404,建物1,四層,5,公寓,住家用，共同使用部份,鋼筋混凝土造,8408,2房,2廳,1衛,有隔間,無管理組織,10000,478,,0,0,無
北區,建物,天府路二段121～150號,0,,,,10404,建物1車位1,六層,6,華廈,見其他登記事項，停車空間,鋼筋混凝土造,9312,2房,2廳,2衛,有隔間,有管理組織,11000,303,坡道平面,0,0,無
北區,建物,中華路三段121～150號,0,,,,10404,建物1,八層,12,住宅大樓,住家用，共同使用部份,鋼筋混凝土造,8212,2房,2廳,1衛,有隔間,有管理組織,12000,350,,0,0,含管1300
北區,建物,少年街31～60號,0,,,,10403,建物1,四層,9,套房,住家用,鋼筋混凝土造,8301,1房,1廳,1衛,有隔間,無管理組織,9500,572,,0,0,無
北區,建物,金竹路61～90號,0,,,,10404,建物1,見其他登記事項,2,透天厝,住家用,加強磚造,7003,6房,2廳,3衛,有隔間,無管理組織,25000,883,,0,0,無
東區,建物,長春街61～90號,0,,,,10403,,二層,2,套房,住家用,鋼筋混凝土造,7503,1房,,1衛,有隔間,無管理組織,6100,720,,0,0,租賃標的物為2樓之1間房間
北區,建物,延平路一段121～150號,0,,,,10404,建物1,一層,5,店面,見使用執照,鋼筋混凝土造,8001,,,,無隔間,無管理組織,45000,653,,0,0,無
東區,建物,中正路96巷1～30號,0,,,,10404,建物1,四層,10,套房,見其他登記事項,鋼筋混凝土造,9712,1房,1廳,1衛,有隔間,有管理組織,13000,1165,,0,0,含管1000
東區,建物,光復路一段481～510號,0,,,,10404,建物1車位1,九層,14,住宅大樓,住家用，共同使用部份,鋼筋混凝土造,8803,3房,2廳,2衛,有隔間,有管理組織,18000,381,坡道平面,0,0,租金含管
東區,建物,中華路2段181～210號,0,,,,10403,建物1,四層,18,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10206,3房,2廳,2衛,有隔間,有管理組織,37000,597,,0,0,原C1OA10404020010
北區,建物,湳雅街211～240號,0,,,,10404,建物1,四層,7,華廈,住家用，共同使用部份,鋼筋混凝土造,8209,2房,2廳,1衛,有隔間,無管理組織,9000,413,,0,0,含管500
北區,建物,長和街82巷1～30號,0,,,,10404,建物1,二層,7,華廈,住家用，共同使用部份,鋼筋混凝土造,8405,2房,2廳,1衛,有隔間,有管理組織,12000,690,,0,0,含管1000
北區,建物,愛文街91～120號,0,,,,10404,建物1,六層,10,套房,見其他登記事項,鋼筋混凝土造,9705,1房,1廳,1衛,有隔間,有管理組織,10000,967,,0,0,含管1000
東區,建物,博愛街97巷1～30號,0,,,,10404,建物1,四層,5,公寓,住家用，共同使用部份,鋼筋混凝土造,7106,3房,2廳,2衛,有隔間,無管理組織,13000,412,,0,0,無
東區,建物,建功一路49巷1～30號,0,,,,10404,建物1,五層,5,公寓,國民住宅,鋼筋混凝土造,,5房,1廳,2衛,有隔間,無管理組織,15000,653,,0,0,無
東區,建物,鐵道路一段28巷61～90號,0,,,,10403,建物1,四層,14,住宅大樓,見其他登記事項,鋼筋混凝土造,10007,4房,2廳,2衛,有隔間,有管理組織,25000,898,,0,0,無
香山區,建物,頂埔路19巷5弄1～30號,0,,,,10403,建物1,二層,7,華廈,,鋼筋混凝土造,8004,3房,2廳,2衛,有隔間,有管理組織,15000,414,,0,0,無
東區,建物,金山街91～120號,0,,,,10403,建物1,四層,4,華廈,見其他登記事項,鋼筋混凝土造,8910,,,,無隔間,無管理組織,22000,436,,0,0,辦公室
香山區,地+建,牛埔東路33巷16弄1～30號,80,,,,10404,土地1建物1,見其他登記事項,2,透天厝,見使用執照,鋼筋混凝土造,7806,3房,2廳,2衛,有隔間,無管理組織,21000,434,,0,0,無
香山區,地+建,瑞光街31～60號,63.87,住63.87,,,10404,土地1建物1,見其他登記事項,5,透天厝,見其他登記事項,鋼筋混凝土造,9610,5房,3廳,5衛,有隔間,無管理組織,10000,109,,0,0,無
東區,地+建,高翠路331～360號,80.07,住80.07,,,10404,土地1建物1,見其他登記事項,3,店面,見其他登記事項,鋼筋混凝土造,9306,3房,2廳,3衛,有隔間,無管理組織,27000,437,,0,0,無
東區,地+建,中央路245巷61～90號,9.38,商9.38,,,10404,土地1建物1,一層,11,住宅大樓,見其他登記事項,鋼筋混凝土造,10102,,2廳,2衛,有隔間,有管理組織,42000,800,,0,0,無
東區,建物,建功一路51巷31～60號,0,,,,10404,建物1,三層,5,公寓,國民住宅,鋼筋混凝土造,7305,3房,2廳,2衛,有隔間,無管理組織,13000,566,,0,0,無
香山區,建物,東華路1～30號,0,,,,10404,建物1車位1,四層,15,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10308,2房,2廳,1衛,有隔間,有管理組織,16000,392,坡道平面,0,0,含管1000
北區,建物,北新街91～120號,0,,,,10404,建物1,八層,10,華廈,見其他登記事項,鋼筋混凝土造,9712,2房,1廳,1衛,有隔間,有管理組織,15000,1037,,0,0,含管1000
東區,建物,民族路155巷1～30號,0,,,,10405,建物1,一層,5,店面,住家用，共同使用部份,鋼筋混凝土造,7009,,,,無隔間,無管理組織,30000,960,,0,0,無
東區,建物,中華路一段271～300號,0,,,,10404,建物1,四層,15,住宅大樓,見其他登記事項,鋼筋混凝土造,10212,4房,2廳,2衛,有隔間,有管理組織,34090,1106,,0,0,無
東區,建物,明湖路920巷1弄1～30號,0,,山坡地保育區,,10405,建物1,見其他登記事項,2,透天厝,住家用,加強磚造,7106,3房,2廳,2衛,有隔間,無管理組織,13000,448,,0,0,無
北區,建物,經國路二段271～300號,0,,,,10404,建物1,一層,3,店面,住商用,鋼筋混凝土造,8208,,,1衛,有隔間,無管理組織,40000,2211,,0,0,無
北區,建物,榮濱路19巷1～30號,0,,,,10405,建物1,十層,11,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10212,1房,,1衛,有隔間,有管理組織,9000,664,,0,0,無
北區,建物,孝賢路61～90號,0,,,,10405,建物1,見其他登記事項,4,透天厝,見其他登記事項,鋼筋混凝土造,10005,4房,2廳,6衛,有隔間,無管理組織,25000,292,,0,0,無
東區,建物,光復路一段576巷31～60號,0,,,,10405,建物1,七層,10,華廈,住家用,鋼筋混凝土造,8611,5房,2廳,2衛,有隔間,有管理組織,21300,1142,,0,0,租金含管理費
東區,建物,中華路二段721～750號,0,,,,10405,建物1,十層,12,套房,商業用,鋼筋混凝土造,,1房,,1衛,有隔間,有管理組織,8000,655,,0,0,租金含管理費及第四台
北區,建物,中華路三段121巷1～30號,0,,,,10405,建物1車位1,四層,5,華廈,住家用,鋼筋混凝土造,8712,4房,2廳,2衛,有隔間,有管理組織,20000,582,坡道平面,0,0,租金含第四台.網路
東區,建物,中華路二段170巷31～60號,0,,,,10405,建物1,六層,6,套房,見其他登記事項,鋼筋混凝土造,9511,1房,,1衛,有隔間,無管理組織,8500,1363,,0,0,"租金含管理費,網路,第四台"
北區,建物,中正路418巷31～60號,0,,,,10405,建物1車位1,六層,6,華廈,住家用,鋼筋混凝土造,8712,3房,2廳,2衛,有隔間,有管理組織,14000,546,坡道機械,0,0,租金含機械車位
北區,建物,水田街50巷1～30號,0,,,,10405,建物1,二層,5,華廈,住家用，共同使用部份,鋼筋混凝土造,8012,2房,2廳,1衛,有隔間,無管理組織,12800,438,,0,0,含管800
東區,地+建,花園新城街18巷1～30號,67.55,,鄉村區,乙建67.55,10405,土地2建物1,見其他登記事項,2,透天厝,住家用,加強磚造,6902,4房,2廳,3衛,有隔間,無管理組織,15000,585,,0,0,無
香山區,土地,信義段931～960地號,201,它201,,,10404,土地2,NULL,,,,,,,,,有隔間,無管理組織,50000,822,,0,0,含增建或未登記建物。
東區,建物,志平路91～120號,0,,山坡地保育區,,10405,建物1車位1,七層,14,住宅大樓,住家用，見其他登記事項,見其他登記事項,9607,2房,2廳,2衛,有隔間,有管理組織,38800,573,坡道機械,30.58,0,無
東區,建物,東門街34巷1～30號,0,,,,10405,建物1,十九層,20,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10110,2房,2廳,2衛,有隔間,有管理組織,53000,1325,,0,0,無
東區,建物,關東路121～150號,0,,,,10405,建物1,見其他登記事項,24,店面,見其他登記事項，共同使用部份,鋼筋混凝土造,10011,,,,無隔間,有管理組織,45000,692,,0,0,無
東區,建物,關東路121～150號,0,,,,10405,建物1,見其他登記事項,24,店面,見其他登記事項，共同使用部份,鋼筋混凝土造,10011,,,,無隔間,有管理組織,45000,747,,0,0,無
東區,建物,東區東門街34巷31～60號,0,,,,10405,建物1,十九層,25,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10110,3房,2廳,3衛,有隔間,有管理組織,45000,645,,0,0,原C1OA10208080039
香山區,建物,中山路640巷481～510號,0,,,,10405,建物1車位2,三層,14,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10110,3房,2廳,2衛,有隔間,有管理組織,13000,218,坡道平面,0,0,無
北區,地+建,天府路二段61～90號,1752.4,農1752.4,,,10405,土地1建物1,見其他登記事項,3,透天厝,農舍,鋼筋混凝土造,8606,6房,3廳,3衛,有隔間,無管理組織,35000,248,,0,0,無
東區,建物,中正路96巷1～30號,0,,,,10405,建物1,二層,10,套房,見其他登記事項,鋼筋混凝土造,9712,1房,1廳,1衛,有隔間,有管理組織,13000,1144,,0,0,含管1000
東區,建物,中華路三段1～30號,0,,,,10405,建物1,十二層,16,辦公商業大樓,共同使用部份,鋼筋混凝土造,8007,,,,無隔間,有管理組織,10000,490,,0,0,無
東區,建物,高翠路221巷4弄31～60號,0,,,,10405,建物1,見其他登記事項,4,透天厝,見其他登記事項,鋼筋混凝土造,9409,4房,2廳,3衛,有隔間,無管理組織,25000,462,,0,0,無
東區,建物,建功一路61～90號,0,,,,10405,建物1,一層,12,店面,見其他登記事項,鋼筋混凝土造,8909,,,,無隔間,有管理組織,70000,1534,,0,0,無
東區,建物,花園街91～120號,0,,,,10406,建物1,十一層,12,住宅大樓,住家用，共同使用部份,鋼筋混凝土造,8812,4房,2廳,2衛,有隔間,有管理組織,16000,444,,0,0,無
東區,建物,東門街34巷1～30號,0,,,,10405,建物1,十九層,20,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10110,2房,2廳,2衛,有隔間,有管理組織,53000,1097,,0,0,無
東區,建物,中央路151～180號,0,,,,10406,建物1,二十層,29,住宅大樓,見其他登記事項,鋼筋混凝土造,9611,3房,2廳,2衛,有隔間,有管理組織,40000,449,,0,0,無
東區,建物,立鵬路91～120號,0,,,,10406,建物1車位1,十三層,25,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10311,4房,2廳,2衛,有隔間,有管理組織,26000,525,坡道平面,0,0,無
東區,建物,關新路19巷61～90號,0,,,,10405,建物1車位1,六層,15,住宅大樓,見其他登記事項,鋼筋混凝土造,9806,4房,2廳,2衛,有隔間,有管理組織,38000,718,坡道平面,0,0,無
東區,建物,中華路二段1～30號,0,,,,10405,建物1,七層,12,住宅大樓,住家用，見其他登記事項,鋼筋混凝土造,8607,2房,1廳,1衛,有隔間,有管理組織,12000,617,,0,0,含管1000
東區,建物,建美路58巷12弄1～30號,0,,,,10405,建物1,一層,4,公寓,國民住宅,加強磚造,6905,3房,1廳,1衛,有隔間,無管理組織,12000,759,,0,0,無
東區,建物,東南街53巷23弄1～30號,0,,,,10405,建物1,五層,5,公寓,住家用,鋼筋混凝土造,,3房,2廳,2衛,有隔間,無管理組織,10000,450,,0,0,無
香山區,建物,中山路640巷168弄1～30號,0,,,,10405,建物1,見其他登記事項,4,透天厝,見其他登記事項,鋼筋混凝土造,8612,5房,2廳,4衛,有隔間,無管理組織,17000,297,,0,0,第二年租金降至16500元
東區,建物,東南街271～300號,0,,,,10406,建物1,見其他登記事項,2,透天厝,住商用,加強磚造,,3房,2廳,2衛,有隔間,無管理組織,23000,608,,0,0,無
東區,建物,中正路181～210號,0,,,,10405,建物1,八層,11,套房,見其他登記事項,鋼筋混凝土造,9603,1房,,1衛,有隔間,有管理組織,7000,930,,0,0,含管800
東區,建物,民生路151～180號,0,,,,10405,建物1,五層,12,住宅大樓,住家用，共同使用部份,鋼筋混凝土造,8601,4房,1廳,2衛,有隔間,有管理組織,20000,759,,0,0,無
東區,建物,錦華街1～30號,0,,,,10406,建物1,二層,8,華廈,住家用，共同使用部份,鋼筋混凝土造,8310,5房,2廳,4衛,有隔間,有管理組織,28889,782,,0,0,無
東區,建物,中華路二段1～30號,0,,,,10406,建物1,五層,12,住宅大樓,住家用，見其他登記事項,鋼筋混凝土造,8607,3房,2廳,2衛,有隔間,有管理組織,12000,329,,0,0,無
北區,建物,愛文街91～120號,0,,,,10406,建物1,八層,10,套房,見其他登記事項,鋼筋混凝土造,9705,1房,,1衛,有隔間,有管理組織,10000,996,,0,0,含管1000
東區,建物,中華路三段1～30號,0,,,,10406,建物1,十二層,14,套房,住家用，共同使用部份,鋼筋混凝土造,8904,1房,,1衛,有隔間,有管理組織,8500,713,,0,0,含管800
東區,建物,中正路181～210號,0,,,,10406,建物1,六層,11,套房,見其他登記事項,鋼筋混凝土造,9603,1房,,1衛,有隔間,有管理組織,9000,848,,0,0,含管1000
東區,建物,光復路二段511～540號,0,,,,10406,建物1,四層,12,住宅大樓,住家用，共同使用部份,鋼筋混凝土造,8310,3房,2廳,2衛,有隔間,無管理組織,15000,406,,0,0,含管500
東區,建物,復興路31～60號,0,,,,10406,建物1,一層,3,店面,商業用,加強磚造,,,,,無隔間,無管理組織,158400,2681,,0,0,此租賃物件為1+2樓
東區,地+建+車,慈祥路61～90號,3093.95,住3093.95,,,10405,土地1建物1車位1,七層,12,住宅大樓,見其他登記事項,鋼筋混凝土造,10003,2房,2廳,1衛,有隔間,無管理組織,20000,980,坡道平面,0,0,承租人有2位
北區,地+建+車,中正路211～240號,1340,商1333它6,,,10406,土地3建物1車位1,十層,12,住宅大樓,見其他登記事項,鋼筋混凝土造,9502,3房,2廳,2衛,有隔間,有管理組織,25000,762,坡道平面,0,0,無
東區,建物,中華路三段1～30號,0,,,,10406,建物1,七層,14,套房,住家用,鋼筋混凝土造,8904,1房,,1衛,有隔間,有管理組織,7630,778,,0,0,租金含管理費
東區,建物,中華路三段31～60號,0,,,,10406,建物1,四層,17,套房,住家用,鋼筋混凝土造,8605,1房,,1衛,有隔間,有管理組織,8000,831,,0,0,租金含管理費
東區,建物,中華路三段31～60號,0,,,,10406,建物1,十七層,17,住宅大樓,住家用,鋼筋混凝土造,8605,4房,2廳,2衛,有隔間,有管理組織,25000,432,,0,0,無
東區,建物,中華路二段481～510號,0,,,,10406,建物1,六層,11,套房,商業用,鋼筋混凝土造,8511,1房,,1衛,有隔間,有管理組織,5000,787,,0,0,租金含管理費
北區,建物,竹光路1～30號,0,,,,10406,建物1車位1,五層,14,套房,住家用,鋼筋混凝土造,8602,1房,,1衛,有隔間,有管理組織,10800,1395,坡道機械,0,0,租金含管理費.網路.第四台.車位
北區,建物,竹光路1～30號,0,,,,10406,建物1,七層,14,套房,住家用,鋼筋混凝土造,8602,1房,,1衛,有隔間,有管理組織,8000,912,,0,0,租金含管理費.網路.第四台
東區,建物,振興路48巷15弄1～30號,0,,,,10406,建物1,五層,5,套房,見其他登記事項,鋼筋混凝土造,9604,1房,,1衛,有隔間,有管理組織,8500,1215,,0,0,租金含管理費.網路.第四台.機車車位
香山區,建物,頂埔路19巷1～30號,0,,,,10406,建物1,四層,7,華廈,,鋼筋混凝土造,9712,2房,2廳,2衛,有隔間,有管理組織,13000,1251,,0,0,租金含管理費.網路.第四台
北區,建物,光華二街72巷31～60號,0,,,,10406,建物1,八層,15,住宅大樓,住家用,鋼筋混凝土造,8304,4房,2廳,2衛,有隔間,有管理組織,18000,430,,0,0,無
